Time,Charge-Enable Output Active,Discharge-Enable Output Active,Pack Amperage (Current),Pack Voltage,Pack State of Charge (SOC)
Mon May 19 19:15:24 PDT 2025,1.000000,1.000000,-30.900000,90.900000,13.500000
Mon May 19 19:15:24 PDT 2025,1.000000,1.000000,-32.100000,90.900000,13.500000
Mon May 19 19:15:24 PDT 2025,1.000000,1.000000,-31.000000,90.900000,13.500000
Mon May 19 19:15:24 PDT 2025,1.000000,1.000000,-31.100000,90.900000,13.500000
Mon May 19 19:15:24 PDT 2025,1.000000,1.000000,-30.800000,90.900000,13.500000
Mon May 19 19:15:24 PDT 2025,1.000000,1.000000,-32.000000,90.900000,13.500000
Mon May 19 19:15:24 PDT 2025,1.000000,1.000000,-30.800000,90.900000,13.500000
Mon May 19 19:15:24 PDT 2025,1.000000,1.000000,-32.000000,90.900000,13.500000
Mon May 19 19:15:24 PDT 2025,1.000000,1.000000,-30.800000,90.900000,13.500000
Mon May 19 19:15:24 PDT 2025,1.000000,1.000000,-31.700000,90.900000,13.500000
Mon May 19 19:15:25 PDT 2025,1.000000,1.000000,-30.700000,90.900000,13.500000
Mon May 19 19:15:25 PDT 2025,1.000000,1.000000,-32.000000,90.900000,13.500000
Mon May 19 19:15:25 PDT 2025,1.000000,1.000000,-30.700000,90.900000,13.500000
Mon May 19 19:15:25 PDT 2025,1.000000,1.000000,-32.000000,90.900000,13.500000
Mon May 19 19:15:25 PDT 2025,1.000000,1.000000,-30.700000,90.900000,13.500000
Mon May 19 19:15:25 PDT 2025,1.000000,1.000000,-31.500000,90.900000,13.500000
Mon May 19 19:15:25 PDT 2025,1.000000,1.000000,-30.700000,90.900000,13.500000
Mon May 19 19:15:25 PDT 2025,1.000000,1.000000,-31.900000,90.900000,13.500000
Mon May 19 19:15:25 PDT 2025,1.000000,1.000000,-30.900000,90.900000,13.500000
Mon May 19 19:15:26 PDT 2025,1.000000,1.000000,-32.000000,90.900000,13.500000
Mon May 19 19:15:26 PDT 2025,1.000000,1.000000,-30.900000,90.900000,13.500000
Mon May 19 19:15:26 PDT 2025,1.000000,1.000000,-31.700000,90.900000,13.500000
Mon May 19 19:15:26 PDT 2025,1.000000,1.000000,-30.800000,90.900000,13.500000
Mon May 19 19:15:26 PDT 2025,1.000000,1.000000,-30.900000,90.900000,13.500000
Mon May 19 19:15:26 PDT 2025,1.000000,1.000000,-31.500000,90.900000,13.500000
Mon May 19 19:15:26 PDT 2025,1.000000,1.000000,-31.700000,90.900000,13.500000
Mon May 19 19:15:26 PDT 2025,1.000000,1.000000,-32.000000,90.900000,13.500000
Mon May 19 19:15:26 PDT 2025,1.000000,1.000000,-30.500000,90.900000,13.500000
Mon May 19 19:15:26 PDT 2025,1.000000,1.000000,-31.700000,90.900000,13.500000
Mon May 19 19:15:27 PDT 2025,1.000000,1.000000,-30.700000,90.900000,13.500000
Mon May 19 19:15:27 PDT 2025,1.000000,1.000000,-31.700000,90.900000,13.500000
Mon May 19 19:15:27 PDT 2025,1.000000,1.000000,-30.600000,90.900000,13.500000
Mon May 19 19:15:27 PDT 2025,1.000000,1.000000,-32.100000,90.900000,13.500000
Mon May 19 19:15:27 PDT 2025,1.000000,1.000000,-31.600000,90.900000,13.500000
Mon May 19 19:15:27 PDT 2025,1.000000,1.000000,-32.000000,90.900000,13.500000
Mon May 19 19:15:27 PDT 2025,1.000000,1.000000,-30.700000,90.900000,13.500000
Mon May 19 19:15:27 PDT 2025,1.000000,1.000000,-31.900000,90.900000,13.500000
Mon May 19 19:15:27 PDT 2025,1.000000,1.000000,-30.800000,90.900000,13.500000
Mon May 19 19:15:27 PDT 2025,1.000000,1.000000,-32.100000,90.900000,13.500000
Mon May 19 19:15:28 PDT 2025,1.000000,1.000000,-30.500000,90.900000,13.500000
Mon May 19 19:15:28 PDT 2025,1.000000,1.000000,-32.000000,90.900000,13.500000
Mon May 19 19:15:28 PDT 2025,1.000000,1.000000,-30.800000,90.900000,13.500000
Mon May 19 19:15:28 PDT 2025,1.000000,1.000000,-31.800000,90.900000,13.500000
Mon May 19 19:15:28 PDT 2025,1.000000,1.000000,-30.600000,90.900000,13.500000
Mon May 19 19:15:28 PDT 2025,1.000000,1.000000,-32.000000,90.900000,13.500000
Mon May 19 19:15:28 PDT 2025,1.000000,1.000000,-30.500000,90.900000,13.500000
Mon May 19 19:15:28 PDT 2025,1.000000,1.000000,-32.000000,90.900000,13.500000
Mon May 19 19:15:28 PDT 2025,1.000000,1.000000,-30.700000,90.900000,13.500000
Mon May 19 19:15:28 PDT 2025,1.000000,1.000000,-32.000000,90.900000,13.500000
Mon May 19 19:15:29 PDT 2025,1.000000,1.000000,-30.900000,90.900000,13.500000
Mon May 19 19:15:29 PDT 2025,1.000000,1.000000,-32.000000,90.900000,13.500000
Mon May 19 19:15:29 PDT 2025,1.000000,1.000000,-30.600000,90.900000,13.500000
Mon May 19 19:15:29 PDT 2025,1.000000,1.000000,-31.500000,90.900000,13.500000
Mon May 19 19:15:29 PDT 2025,1.000000,1.000000,-30.700000,90.900000,13.500000
Mon May 19 19:15:29 PDT 2025,1.000000,1.000000,-32.000000,90.900000,13.500000
Mon May 19 19:15:29 PDT 2025,1.000000,1.000000,-30.900000,90.900000,13.500000
Mon May 19 19:15:29 PDT 2025,1.000000,1.000000,-31.900000,90.900000,13.500000
Mon May 19 19:15:29 PDT 2025,1.000000,1.000000,-31.000000,90.900000,13.500000
Mon May 19 19:15:30 PDT 2025,1.000000,1.000000,-32.000000,90.900000,13.500000
Mon May 19 19:15:30 PDT 2025,1.000000,1.000000,-30.500000,90.900000,13.500000
Mon May 19 19:15:30 PDT 2025,1.000000,1.000000,-32.000000,90.900000,13.500000
Mon May 19 19:15:30 PDT 2025,1.000000,1.000000,-30.900000,90.900000,13.500000
Mon May 19 19:15:30 PDT 2025,1.000000,1.000000,-32.000000,90.900000,13.500000
Mon May 19 19:15:30 PDT 2025,1.000000,1.000000,-30.600000,90.900000,13.500000
Mon May 19 19:15:30 PDT 2025,1.000000,1.000000,-31.800000,90.900000,13.500000
Mon May 19 19:15:30 PDT 2025,1.000000,1.000000,-30.600000,90.900000,13.500000
Mon May 19 19:15:30 PDT 2025,1.000000,1.000000,-31.300000,90.900000,13.500000
Mon May 19 19:15:30 PDT 2025,1.000000,1.000000,-30.400000,90.900000,13.500000
Mon May 19 19:15:31 PDT 2025,1.000000,1.000000,-31.200000,90.900000,13.500000
Mon May 19 19:15:31 PDT 2025,1.000000,1.000000,-30.800000,90.900000,13.500000
Mon May 19 19:15:31 PDT 2025,1.000000,1.000000,-32.000000,90.900000,13.500000
Mon May 19 19:15:31 PDT 2025,1.000000,1.000000,-30.700000,90.900000,13.500000
Mon May 19 19:15:31 PDT 2025,1.000000,1.000000,-31.800000,90.900000,13.500000
Mon May 19 19:15:31 PDT 2025,1.000000,1.000000,-31.800000,90.900000,13.500000
Mon May 19 19:15:31 PDT 2025,1.000000,1.000000,-31.800000,90.900000,13.500000
Mon May 19 19:15:31 PDT 2025,1.000000,1.000000,-31.800000,90.900000,13.500000
Mon May 19 19:15:31 PDT 2025,1.000000,1.000000,-31.500000,90.900000,13.500000
Mon May 19 19:15:31 PDT 2025,1.000000,1.000000,-32.000000,90.900000,13.500000
Mon May 19 19:15:32 PDT 2025,1.000000,1.000000,-30.700000,90.900000,13.500000
Mon May 19 19:15:32 PDT 2025,1.000000,1.000000,-32.100000,90.900000,13.500000
Mon May 19 19:15:32 PDT 2025,1.000000,1.000000,-30.900000,90.900000,13.500000
Mon May 19 19:15:32 PDT 2025,1.000000,1.000000,-31.000000,90.900000,14.000000
Mon May 19 19:15:32 PDT 2025,1.000000,1.000000,-30.700000,90.900000,14.000000
Mon May 19 19:15:32 PDT 2025,1.000000,1.000000,-31.300000,90.900000,14.000000
Mon May 19 19:15:32 PDT 2025,1.000000,1.000000,-30.600000,90.900000,14.000000
Mon May 19 19:15:32 PDT 2025,1.000000,1.000000,-31.400000,90.900000,14.000000
Mon May 19 19:15:32 PDT 2025,1.000000,1.000000,-30.700000,91.000000,14.000000
Mon May 19 19:15:32 PDT 2025,1.000000,1.000000,-31.100000,90.900000,14.000000
Mon May 19 19:15:33 PDT 2025,1.000000,1.000000,-30.700000,90.900000,14.000000
Mon May 19 19:15:33 PDT 2025,1.000000,1.000000,-32.000000,90.900000,14.000000
Mon May 19 19:15:33 PDT 2025,1.000000,1.000000,-30.800000,90.900000,14.000000
Mon May 19 19:15:33 PDT 2025,1.000000,1.000000,-31.400000,90.900000,14.000000
Mon May 19 19:15:33 PDT 2025,1.000000,1.000000,-30.500000,90.900000,14.000000
Mon May 19 19:15:33 PDT 2025,1.000000,1.000000,-31.700000,90.900000,14.000000
Mon May 19 19:15:33 PDT 2025,1.000000,1.000000,-30.600000,91.000000,14.000000
Mon May 19 19:15:33 PDT 2025,1.000000,1.000000,-32.000000,90.900000,14.000000
Mon May 19 19:15:33 PDT 2025,1.000000,1.000000,-30.700000,90.900000,14.000000
Mon May 19 19:15:33 PDT 2025,1.000000,1.000000,-32.100000,90.900000,14.000000
Mon May 19 19:15:34 PDT 2025,1.000000,1.000000,-31.000000,91.000000,14.000000
Mon May 19 19:15:34 PDT 2025,1.000000,1.000000,-32.100000,90.900000,14.000000
Mon May 19 19:15:34 PDT 2025,1.000000,1.000000,-30.900000,90.900000,14.000000
Mon May 19 19:15:34 PDT 2025,1.000000,1.000000,-31.300000,90.900000,14.000000
Mon May 19 19:15:34 PDT 2025,1.000000,1.000000,-30.600000,90.900000,14.000000
Mon May 19 19:15:34 PDT 2025,1.000000,1.000000,-32.000000,90.900000,14.000000
Mon May 19 19:15:34 PDT 2025,1.000000,1.000000,-30.700000,90.900000,14.000000
Mon May 19 19:15:34 PDT 2025,1.000000,1.000000,-31.700000,91.000000,14.000000
Mon May 19 19:15:34 PDT 2025,1.000000,1.000000,-30.600000,90.900000,14.000000
Mon May 19 19:15:34 PDT 2025,1.000000,1.000000,-31.900000,91.000000,14.000000
Mon May 19 19:15:35 PDT 2025,1.000000,1.000000,-31.300000,90.900000,14.000000
Mon May 19 19:15:35 PDT 2025,1.000000,1.000000,-31.900000,91.000000,14.000000
Mon May 19 19:15:35 PDT 2025,1.000000,1.000000,-31.300000,91.000000,14.000000
Mon May 19 19:15:35 PDT 2025,1.000000,1.000000,-31.500000,90.900000,14.000000
Mon May 19 19:15:35 PDT 2025,1.000000,1.000000,-30.500000,90.900000,14.000000
Mon May 19 19:15:35 PDT 2025,1.000000,1.000000,-31.600000,91.000000,14.000000
Mon May 19 19:15:35 PDT 2025,1.000000,1.000000,-30.700000,90.900000,14.000000
Mon May 19 19:15:35 PDT 2025,1.000000,1.000000,-31.600000,91.000000,14.000000
Mon May 19 19:15:35 PDT 2025,1.000000,1.000000,-30.600000,90.900000,14.000000
Mon May 19 19:15:36 PDT 2025,1.000000,1.000000,-31.900000,91.000000,14.000000
Mon May 19 19:15:36 PDT 2025,1.000000,1.000000,-30.600000,90.900000,14.000000
Mon May 19 19:15:36 PDT 2025,1.000000,1.000000,-30.900000,90.900000,14.000000
Mon May 19 19:15:36 PDT 2025,1.000000,1.000000,-30.900000,90.900000,14.000000
Mon May 19 19:15:36 PDT 2025,1.000000,1.000000,-32.000000,91.000000,14.000000
Mon May 19 19:15:36 PDT 2025,1.000000,1.000000,-31.400000,90.900000,14.000000
Mon May 19 19:15:36 PDT 2025,1.000000,1.000000,-31.900000,91.000000,14.000000
Mon May 19 19:15:36 PDT 2025,1.000000,1.000000,-31.000000,90.900000,14.000000
Mon May 19 19:15:36 PDT 2025,1.000000,1.000000,-32.000000,91.000000,14.000000
Mon May 19 19:15:36 PDT 2025,1.000000,1.000000,-30.600000,90.900000,14.000000
Mon May 19 19:15:37 PDT 2025,1.000000,1.000000,-31.000000,91.000000,14.000000
Mon May 19 19:15:37 PDT 2025,1.000000,1.000000,-30.900000,90.900000,14.000000
Mon May 19 19:15:37 PDT 2025,1.000000,1.000000,-31.900000,91.000000,14.000000
Mon May 19 19:15:37 PDT 2025,1.000000,1.000000,-30.600000,90.900000,14.000000
Mon May 19 19:15:37 PDT 2025,1.000000,1.000000,-31.800000,90.900000,14.000000
Mon May 19 19:15:37 PDT 2025,1.000000,1.000000,-31.800000,90.900000,14.000000
Mon May 19 19:15:37 PDT 2025,1.000000,1.000000,-30.900000,91.000000,14.000000
Mon May 19 19:15:37 PDT 2025,1.000000,1.000000,-30.700000,90.900000,14.000000
Mon May 19 19:15:37 PDT 2025,1.000000,1.000000,-31.000000,91.000000,14.000000
Mon May 19 19:15:37 PDT 2025,1.000000,1.000000,-31.200000,90.900000,14.000000
Mon May 19 19:15:38 PDT 2025,1.000000,1.000000,-30.900000,91.000000,14.000000
Mon May 19 19:15:38 PDT 2025,1.000000,1.000000,-31.800000,91.000000,14.000000
Mon May 19 19:15:38 PDT 2025,1.000000,1.000000,-31.800000,91.000000,14.000000
Mon May 19 19:15:38 PDT 2025,1.000000,1.000000,-31.900000,90.900000,14.000000
Mon May 19 19:15:38 PDT 2025,1.000000,1.000000,-31.000000,91.000000,14.000000
Mon May 19 19:15:38 PDT 2025,1.000000,1.000000,-32.000000,91.000000,14.000000
Mon May 19 19:15:38 PDT 2025,1.000000,1.000000,-31.300000,91.000000,14.000000
Mon May 19 19:15:38 PDT 2025,1.000000,1.000000,-31.700000,90.900000,14.000000
Mon May 19 19:15:38 PDT 2025,1.000000,1.000000,-30.500000,91.000000,14.000000
Mon May 19 19:15:38 PDT 2025,1.000000,1.000000,-32.000000,91.000000,14.000000
Mon May 19 19:15:39 PDT 2025,1.000000,1.000000,-30.500000,91.000000,14.000000
Mon May 19 19:15:39 PDT 2025,1.000000,1.000000,-32.000000,91.000000,14.000000
Mon May 19 19:15:39 PDT 2025,1.000000,1.000000,-30.800000,91.000000,14.000000
Mon May 19 19:15:39 PDT 2025,1.000000,1.000000,-32.100000,91.000000,14.000000
Mon May 19 19:15:39 PDT 2025,1.000000,1.000000,-30.800000,91.000000,14.000000
Mon May 19 19:15:39 PDT 2025,1.000000,1.000000,-31.300000,90.900000,14.000000
Mon May 19 19:15:39 PDT 2025,1.000000,1.000000,-30.700000,91.000000,14.000000
Mon May 19 19:15:39 PDT 2025,1.000000,1.000000,-31.800000,90.900000,14.000000
Mon May 19 19:15:39 PDT 2025,1.000000,1.000000,-30.600000,91.000000,14.000000
Mon May 19 19:15:39 PDT 2025,1.000000,1.000000,-31.700000,90.900000,14.000000
Mon May 19 19:15:40 PDT 2025,1.000000,1.000000,-30.700000,91.000000,14.000000
Mon May 19 19:15:40 PDT 2025,1.000000,1.000000,-31.700000,91.000000,14.000000
Mon May 19 19:15:40 PDT 2025,1.000000,1.000000,-30.800000,91.000000,14.000000
Mon May 19 19:15:40 PDT 2025,1.000000,1.000000,-31.800000,91.000000,14.000000
Mon May 19 19:15:40 PDT 2025,1.000000,1.000000,-30.900000,91.000000,14.000000
Mon May 19 19:15:40 PDT 2025,1.000000,1.000000,-31.900000,91.000000,14.000000
Mon May 19 19:15:40 PDT 2025,1.000000,1.000000,-30.600000,91.000000,14.000000
Mon May 19 19:15:40 PDT 2025,1.000000,1.000000,-32.000000,91.000000,14.000000
Mon May 19 19:15:40 PDT 2025,1.000000,1.000000,-30.900000,91.000000,14.000000
Mon May 19 19:15:40 PDT 2025,1.000000,1.000000,-32.000000,91.000000,14.000000
Mon May 19 19:15:41 PDT 2025,1.000000,1.000000,-30.800000,91.000000,14.000000
Mon May 19 19:15:41 PDT 2025,1.000000,1.000000,-31.200000,91.000000,14.000000
Mon May 19 19:15:41 PDT 2025,1.000000,1.000000,-30.800000,91.000000,14.000000
Mon May 19 19:15:41 PDT 2025,1.000000,1.000000,-31.700000,91.000000,14.000000
Mon May 19 19:15:41 PDT 2025,1.000000,1.000000,-31.100000,91.000000,14.000000
Mon May 19 19:15:41 PDT 2025,1.000000,1.000000,-32.000000,91.000000,14.000000
Mon May 19 19:15:41 PDT 2025,1.000000,1.000000,-31.000000,91.000000,14.000000
Mon May 19 19:15:41 PDT 2025,1.000000,1.000000,-31.900000,91.000000,14.000000
Mon May 19 19:15:41 PDT 2025,1.000000,1.000000,-30.800000,91.000000,14.000000
Mon May 19 19:15:41 PDT 2025,1.000000,1.000000,-31.800000,91.000000,14.000000
Mon May 19 19:15:42 PDT 2025,1.000000,1.000000,-30.700000,91.000000,14.000000
Mon May 19 19:15:42 PDT 2025,1.000000,1.000000,-32.000000,91.000000,14.000000
Mon May 19 19:15:42 PDT 2025,1.000000,1.000000,-31.100000,91.000000,14.000000
Mon May 19 19:15:42 PDT 2025,1.000000,1.000000,-32.000000,91.000000,14.000000
Mon May 19 19:15:42 PDT 2025,1.000000,1.000000,-31.500000,91.000000,14.000000
Mon May 19 19:15:42 PDT 2025,1.000000,1.000000,-31.700000,91.000000,14.000000
Mon May 19 19:15:42 PDT 2025,1.000000,1.000000,-30.800000,91.000000,14.000000
Mon May 19 19:15:42 PDT 2025,1.000000,1.000000,-32.000000,91.000000,14.000000
Mon May 19 19:15:42 PDT 2025,1.000000,1.000000,-31.500000,91.000000,14.000000
Mon May 19 19:15:42 PDT 2025,1.000000,1.000000,-30.800000,91.000000,14.000000
Mon May 19 19:15:43 PDT 2025,1.000000,1.000000,-31.300000,91.000000,14.000000
Mon May 19 19:15:43 PDT 2025,1.000000,1.000000,-31.000000,91.000000,14.000000
Mon May 19 19:15:43 PDT 2025,1.000000,1.000000,-32.000000,91.000000,14.000000
Mon May 19 19:15:43 PDT 2025,1.000000,1.000000,-30.900000,91.000000,14.000000
Mon May 19 19:15:43 PDT 2025,1.000000,1.000000,-31.300000,91.000000,14.000000
Mon May 19 19:15:43 PDT 2025,1.000000,1.000000,-30.900000,91.000000,14.000000
Mon May 19 19:15:43 PDT 2025,1.000000,1.000000,-31.800000,91.000000,14.000000
Mon May 19 19:15:43 PDT 2025,1.000000,1.000000,-30.700000,91.000000,14.000000
Mon May 19 19:15:43 PDT 2025,1.000000,1.000000,-31.400000,91.000000,14.000000
Mon May 19 19:15:44 PDT 2025,1.000000,1.000000,-30.700000,91.000000,14.000000
Mon May 19 19:15:44 PDT 2025,1.000000,1.000000,-31.100000,91.000000,14.000000
Mon May 19 19:15:44 PDT 2025,1.000000,1.000000,-30.700000,91.000000,14.000000
Mon May 19 19:15:44 PDT 2025,1.000000,1.000000,-31.700000,91.000000,14.000000
Mon May 19 19:15:44 PDT 2025,1.000000,1.000000,-31.100000,91.000000,14.000000
Mon May 19 19:15:44 PDT 2025,1.000000,1.000000,-32.000000,91.000000,14.000000
Mon May 19 19:15:44 PDT 2025,1.000000,1.000000,-30.700000,91.000000,14.000000
Mon May 19 19:15:44 PDT 2025,1.000000,1.000000,-32.000000,91.000000,14.000000
Mon May 19 19:15:44 PDT 2025,1.000000,1.000000,-30.900000,91.000000,14.000000
Mon May 19 19:15:44 PDT 2025,1.000000,1.000000,-32.100000,91.000000,14.000000
Mon May 19 19:15:45 PDT 2025,1.000000,1.000000,-30.800000,91.000000,14.000000
Mon May 19 19:15:45 PDT 2025,1.000000,1.000000,-32.000000,91.000000,14.000000
Mon May 19 19:15:45 PDT 2025,1.000000,1.000000,-30.800000,91.000000,14.000000
Mon May 19 19:15:45 PDT 2025,1.000000,1.000000,-31.700000,91.000000,14.000000
Mon May 19 19:15:45 PDT 2025,1.000000,1.000000,-30.400000,91.000000,14.000000
Mon May 19 19:15:45 PDT 2025,1.000000,1.000000,-32.000000,91.000000,14.000000
Mon May 19 19:15:45 PDT 2025,1.000000,1.000000,-30.600000,91.000000,14.000000
Mon May 19 19:15:45 PDT 2025,1.000000,1.000000,-32.000000,91.000000,14.000000
Mon May 19 19:15:45 PDT 2025,1.000000,1.000000,-30.900000,91.000000,14.000000
Mon May 19 19:15:45 PDT 2025,1.000000,1.000000,-32.000000,91.000000,14.000000
Mon May 19 19:15:46 PDT 2025,1.000000,1.000000,-31.100000,91.000000,14.000000
Mon May 19 19:15:46 PDT 2025,1.000000,1.000000,-31.800000,91.000000,14.000000
Mon May 19 19:15:46 PDT 2025,1.000000,1.000000,-31.300000,91.000000,14.000000
Mon May 19 19:15:46 PDT 2025,1.000000,1.000000,-31.400000,91.000000,14.000000
Mon May 19 19:15:46 PDT 2025,1.000000,1.000000,-30.800000,91.000000,14.000000
Mon May 19 19:15:46 PDT 2025,1.000000,1.000000,-32.000000,91.000000,14.000000
Mon May 19 19:15:46 PDT 2025,1.000000,1.000000,-31.600000,91.000000,14.000000
Mon May 19 19:15:46 PDT 2025,1.000000,1.000000,-31.700000,91.000000,14.000000
Mon May 19 19:15:46 PDT 2025,1.000000,1.000000,-31.800000,91.000000,14.000000
Mon May 19 19:15:46 PDT 2025,1.000000,1.000000,-31.500000,91.000000,14.000000
Mon May 19 19:15:47 PDT 2025,1.000000,1.000000,-30.500000,91.000000,14.000000
Mon May 19 19:15:47 PDT 2025,1.000000,1.000000,-32.100000,91.000000,14.000000
Mon May 19 19:15:47 PDT 2025,1.000000,1.000000,-31.700000,91.000000,14.000000
Mon May 19 19:15:47 PDT 2025,1.000000,1.000000,-31.700000,91.000000,14.000000
Mon May 19 19:15:47 PDT 2025,1.000000,1.000000,-31.600000,91.000000,14.000000
Mon May 19 19:15:47 PDT 2025,1.000000,1.000000,-31.500000,91.000000,14.000000
Mon May 19 19:15:47 PDT 2025,1.000000,1.000000,-31.400000,91.000000,14.000000
Mon May 19 19:15:47 PDT 2025,1.000000,1.000000,-31.200000,91.000000,14.000000
Mon May 19 19:15:47 PDT 2025,1.000000,1.000000,-31.600000,91.000000,14.000000
Mon May 19 19:15:47 PDT 2025,1.000000,1.000000,-31.000000,91.000000,14.000000
Mon May 19 19:15:48 PDT 2025,1.000000,1.000000,-31.500000,91.000000,14.000000
Mon May 19 19:15:48 PDT 2025,1.000000,1.000000,-31.900000,91.000000,14.000000
Mon May 19 19:15:48 PDT 2025,1.000000,1.000000,-31.800000,91.000000,14.000000
Mon May 19 19:15:48 PDT 2025,1.000000,1.000000,-30.900000,91.000000,14.000000
Mon May 19 19:15:48 PDT 2025,1.000000,1.000000,-32.200000,91.000000,14.000000
Mon May 19 19:15:48 PDT 2025,1.000000,1.000000,-31.000000,91.000000,14.000000
Mon May 19 19:15:48 PDT 2025,1.000000,1.000000,-32.000000,91.000000,14.000000
Mon May 19 19:15:48 PDT 2025,1.000000,1.000000,-30.800000,91.000000,14.000000
Mon May 19 19:15:48 PDT 2025,1.000000,1.000000,-31.500000,91.000000,14.000000
Mon May 19 19:15:48 PDT 2025,1.000000,1.000000,-30.600000,91.000000,14.000000
Mon May 19 19:15:49 PDT 2025,1.000000,1.000000,-31.000000,91.000000,14.000000
Mon May 19 19:15:49 PDT 2025,1.000000,1.000000,-30.500000,91.000000,14.000000
Mon May 19 19:15:49 PDT 2025,1.000000,1.000000,-32.000000,91.000000,14.000000
Mon May 19 19:15:49 PDT 2025,1.000000,1.000000,-30.700000,91.000000,14.000000
Mon May 19 19:15:49 PDT 2025,1.000000,1.000000,-31.700000,91.000000,14.000000
Mon May 19 19:15:49 PDT 2025,1.000000,1.000000,-30.700000,91.000000,14.000000
Mon May 19 19:15:49 PDT 2025,1.000000,1.000000,-31.900000,91.000000,14.000000
Mon May 19 19:15:49 PDT 2025,1.000000,1.000000,-31.600000,91.000000,14.000000
Mon May 19 19:15:49 PDT 2025,1.000000,1.000000,-31.900000,91.000000,14.000000
Mon May 19 19:15:49 PDT 2025,1.000000,1.000000,-30.600000,91.000000,14.000000
Mon May 19 19:15:50 PDT 2025,1.000000,1.000000,-31.800000,91.000000,14.000000
Mon May 19 19:15:50 PDT 2025,1.000000,1.000000,-30.700000,91.000000,14.000000
Mon May 19 19:15:50 PDT 2025,1.000000,1.000000,-31.500000,91.000000,14.000000
Mon May 19 19:15:50 PDT 2025,1.000000,1.000000,-30.900000,91.000000,14.000000
Mon May 19 19:15:50 PDT 2025,1.000000,1.000000,-32.000000,91.000000,14.000000
Mon May 19 19:15:50 PDT 2025,1.000000,1.000000,-31.000000,91.000000,14.000000
Mon May 19 19:15:50 PDT 2025,1.000000,1.000000,-31.900000,91.000000,14.000000
Mon May 19 19:15:50 PDT 2025,1.000000,1.000000,-30.800000,91.000000,14.000000
Mon May 19 19:15:50 PDT 2025,1.000000,1.000000,-31.300000,91.000000,14.000000
Mon May 19 19:15:51 PDT 2025,1.000000,1.000000,-30.900000,91.000000,14.000000
Mon May 19 19:15:51 PDT 2025,1.000000,1.000000,-30.900000,91.000000,14.000000
