Time,Time Since Power-On,Charge-Enable Output Active,Discharge-Enable Output Active,DCL Reduced Due To SOC,CCL Reduced Due To SOC,Pack Amperage (Current),Pack Voltage,Pack State of Charge (SOC),CANBUS 1 Flags,CANBUS 1 Errors Present,Average battery temperature
Wed May 21 20:53:41 PDT 2025,4768.000000,0.000000,1.000000,0.000000,0.000000,21.200000,50.900000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:53:46 PDT 2025,4773.000000,0.000000,1.000000,0.000000,0.000000,21.400000,50.900000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:53:52 PDT 2025,4778.000000,0.000000,1.000000,0.000000,0.000000,21.300000,50.900000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:53:57 PDT 2025,4783.000000,0.000000,1.000000,0.000000,0.000000,21.500000,51.000000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:54:02 PDT 2025,4788.000000,0.000000,1.000000,0.000000,0.000000,21.500000,51.000000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:54:07 PDT 2025,4793.000000,0.000000,1.000000,0.000000,0.000000,21.000000,51.000000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:54:12 PDT 2025,4798.000000,0.000000,1.000000,0.000000,0.000000,20.300000,51.000000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:54:17 PDT 2025,4804.000000,0.000000,1.000000,0.000000,0.000000,20.700000,51.000000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:54:22 PDT 2025,4809.000000,0.000000,1.000000,0.000000,0.000000,21.500000,51.000000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:54:27 PDT 2025,4814.000000,0.000000,1.000000,0.000000,0.000000,20.700000,51.000000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:54:33 PDT 2025,4819.000000,0.000000,1.000000,0.000000,0.000000,21.100000,51.000000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:54:38 PDT 2025,4824.000000,0.000000,1.000000,0.000000,0.000000,21.400000,51.000000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:54:43 PDT 2025,4829.000000,0.000000,1.000000,0.000000,0.000000,20.400000,51.000000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:54:48 PDT 2025,4834.000000,0.000000,1.000000,0.000000,0.000000,20.500000,51.000000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:54:53 PDT 2025,4839.000000,0.000000,1.000000,0.000000,0.000000,20.600000,51.000000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:54:58 PDT 2025,4844.000000,0.000000,1.000000,0.000000,0.000000,20.400000,51.100000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:55:03 PDT 2025,4850.000000,0.000000,1.000000,0.000000,0.000000,20.800000,51.100000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:55:08 PDT 2025,4855.000000,0.000000,1.000000,0.000000,0.000000,21.400000,51.100000,80.000000,1.000000,0.000000,33.000000
Wed May 21 20:55:13 PDT 2025,4860.000000,0.000000,1.000000,0.000000,0.000000,21.400000,51.100000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:55:18 PDT 2025,4865.000000,0.000000,1.000000,0.000000,0.000000,21.600000,51.100000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:55:24 PDT 2025,4870.000000,0.000000,1.000000,0.000000,0.000000,20.300000,51.100000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:55:29 PDT 2025,4875.000000,0.000000,1.000000,0.000000,0.000000,20.500000,51.100000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:55:34 PDT 2025,4880.000000,0.000000,1.000000,0.000000,0.000000,20.600000,51.100000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:55:39 PDT 2025,4885.000000,0.000000,1.000000,0.000000,0.000000,20.700000,51.200000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:55:44 PDT 2025,4890.000000,0.000000,1.000000,0.000000,0.000000,20.400000,51.200000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:55:49 PDT 2025,4895.000000,0.000000,1.000000,0.000000,0.000000,20.500000,51.200000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:55:54 PDT 2025,4901.000000,0.000000,1.000000,0.000000,0.000000,21.000000,51.200000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:55:59 PDT 2025,4906.000000,0.000000,1.000000,0.000000,0.000000,20.500000,51.200000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:56:04 PDT 2025,4911.000000,0.000000,1.000000,0.000000,0.000000,20.600000,51.200000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:56:09 PDT 2025,4916.000000,0.000000,1.000000,0.000000,0.000000,20.200000,51.200000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:56:14 PDT 2025,4921.000000,0.000000,1.000000,0.000000,0.000000,20.700000,51.200000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:56:20 PDT 2025,4926.000000,0.000000,1.000000,0.000000,0.000000,21.100000,51.200000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:56:25 PDT 2025,4931.000000,0.000000,1.000000,0.000000,0.000000,20.500000,51.200000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:56:30 PDT 2025,4936.000000,0.000000,1.000000,0.000000,0.000000,21.000000,51.200000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:56:35 PDT 2025,4941.000000,0.000000,1.000000,0.000000,0.000000,20.700000,51.300000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:56:40 PDT 2025,4947.000000,0.000000,1.000000,0.000000,0.000000,21.600000,51.300000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:56:45 PDT 2025,4952.000000,0.000000,1.000000,0.000000,0.000000,20.500000,51.300000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:56:50 PDT 2025,4957.000000,0.000000,1.000000,0.000000,0.000000,21.300000,51.300000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:56:55 PDT 2025,4962.000000,0.000000,1.000000,0.000000,0.000000,21.300000,51.300000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:57:00 PDT 2025,4967.000000,0.000000,1.000000,0.000000,0.000000,21.000000,51.300000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:57:05 PDT 2025,4972.000000,0.000000,1.000000,0.000000,0.000000,20.800000,51.300000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:57:11 PDT 2025,4977.000000,0.000000,1.000000,0.000000,0.000000,21.300000,51.400000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:57:16 PDT 2025,4982.000000,0.000000,1.000000,0.000000,0.000000,20.700000,51.400000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:57:21 PDT 2025,4987.000000,0.000000,1.000000,0.000000,0.000000,20.500000,51.400000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:57:26 PDT 2025,4992.000000,0.000000,1.000000,0.000000,0.000000,21.400000,51.400000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:57:31 PDT 2025,4997.000000,0.000000,1.000000,0.000000,0.000000,21.400000,51.400000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:57:36 PDT 2025,5003.000000,0.000000,1.000000,0.000000,0.000000,21.000000,51.400000,80.500000,1.000000,0.000000,34.000000
Wed May 21 20:57:41 PDT 2025,5008.000000,0.000000,1.000000,0.000000,0.000000,20.300000,51.400000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:57:46 PDT 2025,5013.000000,0.000000,1.000000,0.000000,0.000000,20.300000,51.400000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:57:51 PDT 2025,5018.000000,0.000000,1.000000,0.000000,0.000000,21.100000,51.400000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:57:57 PDT 2025,5023.000000,0.000000,1.000000,0.000000,0.000000,21.300000,51.400000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:58:02 PDT 2025,5028.000000,0.000000,1.000000,0.000000,0.000000,20.300000,51.400000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:58:07 PDT 2025,5033.000000,0.000000,1.000000,0.000000,0.000000,21.500000,51.400000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:58:12 PDT 2025,5038.000000,0.000000,1.000000,0.000000,0.000000,20.400000,51.400000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:58:17 PDT 2025,5043.000000,0.000000,1.000000,0.000000,0.000000,21.300000,51.500000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:58:22 PDT 2025,5048.000000,0.000000,1.000000,0.000000,0.000000,21.200000,51.500000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:58:27 PDT 2025,5054.000000,0.000000,1.000000,0.000000,0.000000,21.500000,51.500000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:58:32 PDT 2025,5059.000000,0.000000,1.000000,0.000000,0.000000,21.400000,51.500000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:58:37 PDT 2025,5064.000000,0.000000,1.000000,0.000000,0.000000,20.600000,51.500000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:58:43 PDT 2025,5069.000000,0.000000,1.000000,0.000000,0.000000,21.200000,51.500000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:58:48 PDT 2025,5074.000000,0.000000,1.000000,0.000000,0.000000,21.400000,51.500000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:58:53 PDT 2025,5079.000000,0.000000,1.000000,0.000000,0.000000,21.600000,51.500000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:58:58 PDT 2025,5084.000000,0.000000,1.000000,0.000000,0.000000,21.600000,51.500000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:59:03 PDT 2025,5089.000000,0.000000,1.000000,0.000000,0.000000,21.000000,51.500000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:59:08 PDT 2025,5094.000000,0.000000,1.000000,0.000000,0.000000,21.000000,51.600000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:59:13 PDT 2025,5100.000000,0.000000,1.000000,0.000000,0.000000,21.300000,51.500000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:59:18 PDT 2025,5105.000000,0.000000,1.000000,0.000000,0.000000,20.300000,51.600000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:59:23 PDT 2025,5110.000000,0.000000,1.000000,0.000000,0.000000,20.600000,51.600000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:59:28 PDT 2025,5115.000000,0.000000,1.000000,0.000000,0.000000,21.400000,51.600000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:59:34 PDT 2025,5120.000000,0.000000,1.000000,0.000000,0.000000,21.000000,51.600000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:59:39 PDT 2025,5125.000000,0.000000,1.000000,0.000000,0.000000,21.500000,51.600000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:59:44 PDT 2025,5130.000000,0.000000,1.000000,0.000000,0.000000,21.500000,51.600000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:59:49 PDT 2025,5135.000000,0.000000,1.000000,0.000000,0.000000,21.500000,51.600000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:59:54 PDT 2025,5140.000000,0.000000,1.000000,0.000000,0.000000,21.400000,51.600000,80.000000,1.000000,0.000000,34.000000
Wed May 21 20:59:59 PDT 2025,5145.000000,0.000000,1.000000,0.000000,0.000000,20.200000,51.600000,80.000000,1.000000,0.000000,34.000000
Wed May 21 21:00:04 PDT 2025,5151.000000,0.000000,1.000000,0.000000,0.000000,20.300000,51.600000,80.000000,1.000000,0.000000,34.000000
Wed May 21 21:00:09 PDT 2025,5156.000000,0.000000,1.000000,0.000000,0.000000,21.500000,51.600000,80.000000,1.000000,0.000000,34.000000
Wed May 21 21:00:14 PDT 2025,5161.000000,0.000000,1.000000,0.000000,0.000000,20.900000,51.700000,80.000000,1.000000,0.000000,34.000000
Wed May 21 21:00:19 PDT 2025,5166.000000,0.000000,1.000000,0.000000,0.000000,21.600000,51.600000,80.000000,1.000000,0.000000,34.000000
Wed May 21 21:00:24 PDT 2025,5171.000000,0.000000,1.000000,0.000000,0.000000,20.500000,51.700000,80.000000,1.000000,0.000000,34.000000
Wed May 21 21:00:30 PDT 2025,5176.000000,0.000000,1.000000,0.000000,0.000000,20.800000,51.700000,80.000000,1.000000,0.000000,34.000000
Wed May 21 21:00:35 PDT 2025,5181.000000,0.000000,1.000000,0.000000,0.000000,21.200000,51.700000,80.000000,1.000000,0.000000,34.000000
Wed May 21 21:00:40 PDT 2025,5186.000000,0.000000,1.000000,0.000000,0.000000,20.700000,51.700000,80.000000,1.000000,0.000000,34.000000
Wed May 21 21:00:45 PDT 2025,5191.000000,0.000000,1.000000,0.000000,0.000000,21.600000,51.700000,80.000000,1.000000,0.000000,34.000000
Wed May 21 21:00:50 PDT 2025,5196.000000,0.000000,1.000000,0.000000,0.000000,21.400000,51.700000,80.000000,1.000000,0.000000,34.000000
Wed May 21 21:00:55 PDT 2025,5202.000000,0.000000,1.000000,0.000000,0.000000,20.300000,51.700000,80.000000,1.000000,0.000000,34.000000
Wed May 21 21:01:00 PDT 2025,5207.000000,0.000000,1.000000,0.000000,0.000000,20.500000,51.700000,80.000000,1.000000,0.000000,34.000000
Wed May 21 21:01:05 PDT 2025,5212.000000,0.000000,1.000000,0.000000,0.000000,21.300000,51.700000,80.000000,1.000000,0.000000,34.000000
Wed May 21 21:01:10 PDT 2025,5217.000000,0.000000,1.000000,0.000000,0.000000,20.300000,51.700000,80.000000,1.000000,0.000000,34.000000
Wed May 21 21:01:15 PDT 2025,5222.000000,0.000000,1.000000,0.000000,0.000000,21.100000,51.700000,80.000000,1.000000,0.000000,34.000000
Wed May 21 21:01:21 PDT 2025,5227.000000,0.000000,1.000000,0.000000,0.000000,21.000000,51.700000,80.000000,1.000000,0.000000,34.000000
Wed May 21 21:01:26 PDT 2025,5232.000000,0.000000,1.000000,0.000000,0.000000,20.800000,51.700000,80.000000,1.000000,0.000000,34.000000
Wed May 21 21:01:31 PDT 2025,5237.000000,0.000000,1.000000,0.000000,0.000000,21.500000,51.700000,80.000000,1.000000,0.000000,34.000000
Wed May 21 21:01:36 PDT 2025,5242.000000,0.000000,1.000000,0.000000,0.000000,21.300000,51.700000,80.000000,1.000000,0.000000,34.000000
Wed May 21 21:01:41 PDT 2025,5248.000000,0.000000,1.000000,0.000000,0.000000,21.300000,51.800000,80.000000,1.000000,0.000000,34.000000
Wed May 21 21:01:46 PDT 2025,5253.000000,0.000000,1.000000,0.000000,0.000000,21.300000,51.800000,80.500000,1.000000,0.000000,34.000000
Wed May 21 21:01:51 PDT 2025,5258.000000,0.000000,1.000000,0.000000,0.000000,20.900000,51.800000,80.000000,1.000000,0.000000,34.000000
Wed May 21 21:01:56 PDT 2025,5263.000000,0.000000,1.000000,0.000000,0.000000,20.400000,51.800000,80.000000,1.000000,0.000000,34.000000
Wed May 21 21:02:01 PDT 2025,5268.000000,0.000000,1.000000,0.000000,0.000000,20.600000,51.700000,80.000000,1.000000,0.000000,34.000000
Wed May 21 21:02:06 PDT 2025,5273.000000,0.000000,1.000000,0.000000,0.000000,21.000000,51.800000,80.000000,1.000000,0.000000,34.000000
Wed May 21 21:02:12 PDT 2025,5278.000000,0.000000,1.000000,0.000000,0.000000,21.700000,51.800000,80.000000,1.000000,0.000000,34.000000
Wed May 21 21:02:17 PDT 2025,5283.000000,0.000000,1.000000,0.000000,0.000000,20.500000,51.800000,80.000000,1.000000,0.000000,34.000000
Wed May 21 21:02:22 PDT 2025,5288.000000,0.000000,1.000000,0.000000,0.000000,21.000000,51.800000,80.000000,1.000000,0.000000,34.000000
Wed May 21 21:02:27 PDT 2025,5293.000000,0.000000,1.000000,0.000000,0.000000,20.600000,51.800000,80.000000,1.000000,0.000000,34.000000
Wed May 21 21:02:32 PDT 2025,5298.000000,0.000000,1.000000,0.000000,0.000000,21.200000,51.800000,80.000000,1.000000,0.000000,34.000000
Wed May 21 21:02:37 PDT 2025,5303.000000,0.000000,1.000000,0.000000,0.000000,21.500000,51.800000,80.000000,1.000000,0.000000,34.000000
Wed May 21 21:02:42 PDT 2025,5309.000000,0.000000,1.000000,0.000000,0.000000,20.500000,51.800000,80.000000,1.000000,0.000000,34.000000
Wed May 21 21:02:47 PDT 2025,5314.000000,0.000000,1.000000,0.000000,0.000000,20.800000,51.800000,80.000000,1.000000,0.000000,34.000000
Wed May 21 21:02:52 PDT 2025,5319.000000,0.000000,1.000000,0.000000,0.000000,20.500000,51.800000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:02:58 PDT 2025,5324.000000,0.000000,1.000000,0.000000,0.000000,20.400000,51.800000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:03:03 PDT 2025,5329.000000,0.000000,1.000000,0.000000,0.000000,20.900000,51.800000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:03:08 PDT 2025,5334.000000,0.000000,1.000000,0.000000,0.000000,21.500000,51.800000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:03:13 PDT 2025,5339.000000,0.000000,1.000000,0.000000,0.000000,21.400000,51.800000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:03:18 PDT 2025,5344.000000,0.000000,1.000000,0.000000,0.000000,20.700000,51.800000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:03:23 PDT 2025,5349.000000,0.000000,1.000000,0.000000,0.000000,21.000000,51.800000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:03:28 PDT 2025,5355.000000,0.000000,1.000000,0.000000,0.000000,21.200000,51.800000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:03:33 PDT 2025,5360.000000,0.000000,1.000000,0.000000,0.000000,20.400000,51.800000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:03:38 PDT 2025,5365.000000,0.000000,1.000000,0.000000,0.000000,21.500000,51.800000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:03:44 PDT 2025,5370.000000,0.000000,1.000000,0.000000,0.000000,21.400000,51.800000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:03:49 PDT 2025,5375.000000,0.000000,1.000000,0.000000,0.000000,21.200000,51.900000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:03:54 PDT 2025,5380.000000,0.000000,1.000000,0.000000,0.000000,20.600000,51.900000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:03:59 PDT 2025,5385.000000,0.000000,1.000000,0.000000,0.000000,21.500000,51.800000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:04:04 PDT 2025,5390.000000,0.000000,1.000000,0.000000,0.000000,20.900000,51.900000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:04:09 PDT 2025,5395.000000,0.000000,1.000000,0.000000,0.000000,20.600000,51.900000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:04:14 PDT 2025,5401.000000,0.000000,1.000000,0.000000,0.000000,21.200000,51.900000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:04:19 PDT 2025,5406.000000,0.000000,1.000000,0.000000,0.000000,21.300000,51.900000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:04:24 PDT 2025,5411.000000,0.000000,1.000000,0.000000,0.000000,20.800000,51.900000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:04:29 PDT 2025,5416.000000,0.000000,1.000000,0.000000,0.000000,20.400000,51.900000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:04:35 PDT 2025,5421.000000,0.000000,1.000000,0.000000,0.000000,21.500000,51.900000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:04:40 PDT 2025,5426.000000,0.000000,1.000000,0.000000,0.000000,20.400000,51.900000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:04:45 PDT 2025,5431.000000,0.000000,1.000000,0.000000,0.000000,20.600000,51.900000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:04:50 PDT 2025,5436.000000,0.000000,1.000000,0.000000,0.000000,21.600000,51.900000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:04:55 PDT 2025,5441.000000,0.000000,1.000000,0.000000,0.000000,21.000000,51.900000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:05:00 PDT 2025,5446.000000,0.000000,1.000000,0.000000,0.000000,20.300000,51.900000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:05:05 PDT 2025,5452.000000,0.000000,1.000000,0.000000,0.000000,20.900000,51.900000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:05:10 PDT 2025,5457.000000,0.000000,1.000000,0.000000,0.000000,21.600000,51.900000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:05:15 PDT 2025,5462.000000,0.000000,1.000000,0.000000,0.000000,20.600000,51.900000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:05:20 PDT 2025,5467.000000,0.000000,1.000000,0.000000,0.000000,20.500000,51.900000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:05:26 PDT 2025,5472.000000,0.000000,1.000000,0.000000,0.000000,20.900000,51.900000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:05:31 PDT 2025,5477.000000,0.000000,1.000000,0.000000,0.000000,21.500000,51.900000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:05:36 PDT 2025,5482.000000,0.000000,1.000000,0.000000,0.000000,20.500000,51.900000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:05:41 PDT 2025,5487.000000,0.000000,1.000000,0.000000,0.000000,20.600000,51.900000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:05:46 PDT 2025,5492.000000,0.000000,1.000000,0.000000,0.000000,21.500000,51.900000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:05:51 PDT 2025,5498.000000,0.000000,1.000000,0.000000,0.000000,21.000000,51.900000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:05:56 PDT 2025,5503.000000,0.000000,1.000000,0.000000,0.000000,21.600000,51.900000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:06:01 PDT 2025,5508.000000,0.000000,1.000000,0.000000,0.000000,21.500000,52.000000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:06:06 PDT 2025,5513.000000,0.000000,1.000000,0.000000,0.000000,20.300000,51.900000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:06:11 PDT 2025,5518.000000,0.000000,1.000000,0.000000,0.000000,20.400000,51.900000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:06:16 PDT 2025,5523.000000,0.000000,1.000000,0.000000,0.000000,21.600000,51.900000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:06:22 PDT 2025,5528.000000,0.000000,1.000000,0.000000,0.000000,21.000000,52.000000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:06:27 PDT 2025,5533.000000,0.000000,1.000000,0.000000,0.000000,20.600000,52.000000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:06:32 PDT 2025,5538.000000,0.000000,1.000000,0.000000,0.000000,20.600000,52.000000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:06:37 PDT 2025,5543.000000,0.000000,1.000000,0.000000,0.000000,20.500000,52.000000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:06:42 PDT 2025,5548.000000,0.000000,1.000000,0.000000,0.000000,21.100000,52.000000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:06:47 PDT 2025,5553.000000,0.000000,1.000000,0.000000,0.000000,20.700000,52.000000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:06:52 PDT 2025,5559.000000,0.000000,1.000000,0.000000,0.000000,21.000000,52.000000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:06:57 PDT 2025,5564.000000,0.000000,1.000000,0.000000,0.000000,21.300000,52.000000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:07:02 PDT 2025,5569.000000,0.000000,1.000000,0.000000,0.000000,21.400000,52.000000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:07:08 PDT 2025,5574.000000,0.000000,1.000000,0.000000,0.000000,20.400000,52.000000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:07:13 PDT 2025,5579.000000,0.000000,1.000000,0.000000,0.000000,20.300000,52.000000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:07:18 PDT 2025,5584.000000,0.000000,1.000000,0.000000,0.000000,21.300000,52.000000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:07:23 PDT 2025,5589.000000,0.000000,1.000000,0.000000,0.000000,20.900000,52.000000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:07:28 PDT 2025,5594.000000,0.000000,1.000000,0.000000,0.000000,20.500000,52.000000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:07:33 PDT 2025,5599.000000,0.000000,1.000000,0.000000,0.000000,20.400000,52.000000,80.500000,1.000000,0.000000,35.000000
Wed May 21 21:07:38 PDT 2025,5604.000000,0.000000,1.000000,0.000000,0.000000,20.900000,52.000000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:07:43 PDT 2025,5610.000000,0.000000,1.000000,0.000000,0.000000,21.500000,52.000000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:07:48 PDT 2025,5615.000000,0.000000,1.000000,0.000000,0.000000,21.200000,52.000000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:07:53 PDT 2025,5620.000000,0.000000,1.000000,0.000000,0.000000,20.900000,52.000000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:07:58 PDT 2025,5625.000000,0.000000,1.000000,0.000000,0.000000,20.500000,52.000000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:08:04 PDT 2025,5630.000000,0.000000,1.000000,0.000000,0.000000,21.400000,52.000000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:08:09 PDT 2025,5635.000000,0.000000,1.000000,0.000000,0.000000,20.600000,52.000000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:08:14 PDT 2025,5640.000000,0.000000,1.000000,0.000000,0.000000,20.600000,52.000000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:08:19 PDT 2025,5645.000000,0.000000,1.000000,0.000000,0.000000,21.600000,52.000000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:08:24 PDT 2025,5650.000000,0.000000,1.000000,0.000000,0.000000,20.400000,52.000000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:08:29 PDT 2025,5655.000000,0.000000,1.000000,0.000000,0.000000,20.600000,52.000000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:08:34 PDT 2025,5661.000000,0.000000,1.000000,0.000000,0.000000,21.600000,52.000000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:08:39 PDT 2025,5666.000000,0.000000,1.000000,0.000000,0.000000,21.500000,52.100000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:08:44 PDT 2025,5671.000000,0.000000,1.000000,0.000000,0.000000,21.100000,52.100000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:08:50 PDT 2025,5676.000000,0.000000,1.000000,0.000000,0.000000,21.200000,52.100000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:08:55 PDT 2025,5681.000000,0.000000,1.000000,0.000000,0.000000,21.600000,52.100000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:09:00 PDT 2025,5686.000000,0.000000,1.000000,0.000000,0.000000,21.300000,52.100000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:09:05 PDT 2025,5691.000000,0.000000,1.000000,0.000000,0.000000,21.400000,52.100000,80.000000,1.000000,0.000000,35.000000
